t_s	status	BIG	BIG_MID	MID	LITTLE	skin	soc	cap_cpu2	cap_cpu7	cd_big	cd_cpu2	cd_cpu0	mem_avail_kb
3889	1	41.000004	40.0	40.0	41.000004	37.933502	38.9	3052000	3782000	5471000	1853000	999000	7444308
3894	1	41.000004	40.0	40.0	41.000004	37.874012	38.869003	3052000	3782000	5471000	1853000	999000	7449784
3899	1	41.000004	41.000004	41.000004	41.000004	37.8169	38.819	3052000	3782000	5471000	1853000	999000	7473168
3905	1	41.000004	40.0	40.0	41.000004	37.73852	38.813004	3052000	3782000	5471000	1853000	999000	7473812
3910	1	41.000004	40.0	41.000004	41.000004	37.663277	38.783	3052000	3782000	5471000	1853000	999000	7450772
3915	1	41.000004	40.0	40.0	41.000004	37.613846	38.759003	3052000	3782000	5471000	1853000	999000	7459756
3921	1	41.000004	39.0	40.0	41.000004	37.582645	38.708	3052000	3782000	5471000	1853000	999000	7456176
3926	1	41.000004	39.0	40.0	41.000004	37.59115	38.648003	3052000	3782000	5471000	1853000	999000	7485296
3931	1	41.000004	39.0	40.0	41.000004	37.59789	38.633003	3052000	3782000	5471000	1853000	999000	7453528
3937	1	41.000004	39.0	40.0	41.000004	37.600784	38.608	3052000	3782000	5471000	1853000	999000	7453412
3942	1	41.000004	39.0	40.0	41.000004	37.559963	38.545002	3052000	3782000	5471000	1853000	999000	7450932
3947	1	41.000004	41.000004	40.0	41.000004	37.520775	38.558002	3052000	3782000	5471000	1853000	999000	7452032
3952	1	41.000004	39.0	40.0	41.000004	37.445007	38.546	3052000	3782000	5471000	1853000	999000	7503388
3958	1	41.000004	39.0	40.0	41.000004	37.403408	38.503002	3052000	3782000	5471000	1853000	999000	7487808
3963	1	41.000004	40.0	40.0	41.000004	37.378452	38.492	3052000	3782000	5471000	1853000	999000	7477904
3968	1	41.000004	39.0	40.0	41.000004	37.342045	38.458	3052000	3782000	5471000	1853000	999000	7482728
3973	1	41.000004	40.0	41.000004	41.000004	37.332638	38.453003	3052000	3782000	5471000	1853000	999000	7476496
3979	1	41.000004	39.0	40.0	41.000004	37.33052	38.536003	3052000	3782000	5471000	1853000	999000	7474260
3984	1	41.000004	39.0	40.0	41.000004	37.28876	38.483	3052000	3782000	5471000	1853000	999000	7469836
3990	1	41.000004	39.0	40.0	41.000004	37.195282	38.438004	3052000	3782000	5471000	1853000	999000	7449720
3995	1	41.000004	40.0	40.0	41.000004	37.11516	38.423	3052000	3782000	5471000	1853000	999000	7436700
4000	0	41.000004	40.0	41.000004	42.000004	37.058434	38.438004	3052000	3782000	5471000	1853000	999000	7485024
4006	0	42.000004	40.0	41.000004	42.000004	37.037704	38.916	3052000	3782000	5471000	1853000	999000	7322084
4011	0	44.000004	43.000004	44.000004	45.000004	36.962387	39.230003	3052000	3782000	5471000	1853000	999000	7172836
4016	0	43.000004	43.000004	44.000004	44.000004	36.894672	39.586002	3052000	3782000	5471000	1853000	999000	7057488
4021	0	65.0	49.000004	55.000004	47.000004	36.76993	39.883003	3052000	3782000	5471000	1853000	999000	7057164
4026	0	52.000004	49.000004	48.000004	48.000004	36.695084	41.18	3052000	3782000	5471000	1853000	999000	6910388
4032	0	52.000004	47.000004	47.000004	48.000004	36.601242	42.388	3052000	3782000	5471000	1853000	999000	6860888
4037	0	47.000004	46.000004	49.000004	48.000004	36.511158	43.145	3052000	3782000	5471000	1853000	999000	6841436
4042	0	55.000004	53.000004	54.000004	53.000004	36.583817	43.530003	3052000	3782000	5471000	1853000	999000	6576416
4048	0	68.0	61.000004	59.000004	56.000004	36.627415	44.47	3052000	3782000	5471000	1853000	999000	5794500
4053	0	67.0	57.000004	55.000004	55.000004	36.719955	45.503002	3052000	3782000	5471000	1853000	999000	5087192
4058	0	68.0	59.000004	58.000004	56.000004	36.808792	45.822002	3052000	3782000	5471000	1853000	999000	4423332
4063	0	62.000004	65.0	62.000004	57.000004	37.02297	46.262	3052000	3782000	5471000	1853000	999000	4033892
4069	0	60.000004	60.000004	62.000004	55.000004	37.15147	46.352	3052000	3782000	5471000	1853000	999000	3828108
4074	0	60.000004	59.000004	61.000004	55.000004	37.49571	46.133003	3052000	3782000	5471000	1853000	999000	3468828
4079	0	65.0	61.000004	63.000004	57.000004	37.724857	46.140003	3052000	3782000	5471000	1853000	999000	2976656
4084	0	59.000004	57.000004	60.000004	56.000004	37.815872	46.508003	3052000	3398000	3798000	1853000	999000	2517976
4090	0	62.000004	55.000004	56.000004	55.000004	38.03239	46.578003	3052000	3398000	3798000	1853000	999000	1945904
4095	0	60.000004	55.000004	55.000004	55.000004	38.126118	46.533	3052000	3398000	3798000	1853000	999000	1369400
4101	0	86.00001	82.00001	88.00001	72.0	38.216095	47.869003	3052000	3398000	3798000	1853000	999000	1700212
4106	0	85.00001	85.00001	92.00001	75.0	38.335697	50.255	3052000	3168000	3424000	1853000	999000	2511952
4111	0	86.00001	85.00001	92.00001	76.0	38.450516	53.927002	3052000	3168000	3424000	1853000	999000	3099408
4116	0	85.00001	84.00001	91.00001	77.0	38.731075	55.698	2937000	3168000	3277000	1561000	867000	3099092
4122	0	83.00001	83.00001	90.00001	76.0	39.00041	56.83	2841000	2937000	2770000	1345000	609000	3163264
4127	1	82.00001	81.00001	86.00001	75.0	39.352573	57.312004	2688000	2707000	2396000	1198000	489000	3105596
4132	1	81.00001	80.0	86.00001	75.0	39.56387	57.633003	2688000	2707000	2396000	1198000	489000	3169500
4137	1	79.0	78.0	82.00001	73.0	40.06493	57.513004	2534000	2707000	2303000	963000	403000	3172400
4143	1	80.0	77.0	80.0	70.0	40.545956	57.182003	2400000	2592000	2008000	833000	369000	3138840
4148	1	72.0	72.0	75.0	69.0	40.8313	56.606003	2284000	2457000	1816000	740000	318000	3161296
4154	1	71.0	69.0	73.0	66.0	41.002506	55.709003	2284000	2457000	1816000	740000	318000	3165292
4159	1	66.0	65.0	68.0	64.0	41.254173	54.485004	2188000	2342000	1655000	647000	318000	3138648
4165	1	63.000004	63.000004	66.0	62.000004	41.3308	52.941	2092000	2208000	1462000	585000	369000	3138668
4170	1	62.000004	61.000004	64.0	60.000004	41.310066	51.874004	1862000	2208000	1462000	480000	403000	3141748
4175	1	62.000004	61.000004	64.0	60.000004	41.28728	51.007004	1670000	2208000	1462000	480000	403000	3142700
4181	1	59.000004	58.000004	60.000004	58.000004	41.150337	50.120003	1670000	2208000	1462000	334000	489000	3200612
4186	1	59.000004	59.000004	61.000004	58.000004	41.01989	49.548004	1785000	2208000	1462000	388000	609000	3197544
4191	1	59.000004	59.000004	61.000004	57.000004	40.894657	49.228	1785000	2208000	1462000	388000	609000	3170536
4197	1	60.000004	59.000004	61.000004	58.000004	40.79859	49.028004	1785000	2208000	1462000	388000	609000	3176408
4202	1	60.000004	60.000004	62.000004	58.000004	40.74095	48.915	1785000	2208000	1462000	388000	609000	3186308
4208	1	60.000004	60.000004	61.000004	58.000004	40.652115	48.885002	1785000	2208000	1462000	388000	867000	3179396
4213	1	60.000004	60.000004	61.000004	58.000004	40.566833	48.846	1785000	2208000	1462000	388000	867000	3193304
4218	1	59.000004	60.000004	62.000004	59.000004	40.5074	48.815002	1785000	2208000	1462000	388000	999000	3161388
4224	1	61.000004	59.000004	62.000004	58.000004	40.471737	48.820004	1785000	2208000	1462000	388000	999000	3146388
4229	1	60.000004	59.000004	61.000004	58.000004	40.42658	48.800003	1785000	2208000	1462000	388000	999000	3147244
4234	1	60.000004	59.000004	61.000004	58.000004	40.38323	48.74	1862000	2208000	1462000	480000	999000	3140052
4240	1	60.000004	60.000004	62.000004	58.000004	40.345802	48.749	1862000	2208000	1462000	480000	999000	3132464
4245	1	60.000004	60.000004	61.000004	57.000004	40.33255	48.769	1862000	2208000	1462000	480000	999000	3138256
4251	1	60.000004	59.000004	61.000004	58.000004	40.32791	48.760002	1862000	2208000	1462000	480000	999000	3130408
4256	1	60.000004	60.000004	62.000004	58.000004	40.330063	48.749	1939000	2208000	1462000	535000	999000	3129432
4261	1	61.000004	60.000004	62.000004	58.000004	40.336643	48.773003	1862000	2208000	1462000	480000	999000	3202072
4266	1	60.000004	60.000004	62.000004	58.000004	40.340588	48.809002	1862000	2208000	1462000	480000	999000	3223992
4272	1	60.000004	60.000004	62.000004	58.000004	40.354816	48.806004	1939000	2208000	1462000	535000	999000	3220724
4277	1	61.000004	60.000004	63.000004	58.000004	40.368477	48.826004	1939000	2208000	1462000	535000	999000	3221332
4282	1	60.000004	60.000004	62.000004	58.000004	40.401222	48.829002	1862000	2208000	1462000	480000	999000	3231316
4288	1	60.000004	60.000004	61.000004	58.000004	40.420868	48.793003	1862000	2208000	1462000	480000	999000	3230688
4293	1	61.000004	60.000004	62.000004	58.000004	40.44523	48.772003	1939000	2208000	1462000	535000	999000	3225480
4298	1	60.000004	60.000004	62.000004	59.000004	40.47213	48.793003	1862000	2208000	1462000	480000	999000	3188508
4304	1	60.000004	60.000004	61.000004	58.000004	40.50377	48.879	1862000	2208000	1462000	480000	999000	3175152
4309	1	60.000004	60.000004	62.000004	59.000004	40.53773	48.876003	1939000	2208000	1462000	535000	999000	3175104
4314	1	61.000004	60.000004	62.000004	59.000004	40.558113	48.869003	1939000	2208000	1462000	535000	999000	3192136
4320	1	60.000004	60.000004	62.000004	58.000004	40.56505	48.866	1939000	2208000	1462000	535000	999000	3197080
4325	1	60.000004	60.000004	62.000004	58.000004	40.575024	48.852	1939000	2208000	1462000	535000	999000	3192828
4331	1	60.000004	60.000004	62.000004	58.000004	40.583107	48.895	1939000	2208000	1462000	535000	999000	3210548
4336	1	60.000004	60.000004	62.000004	58.000004	40.61022	48.942	1939000	2208000	1462000	535000	999000	3213872
4341	1	60.000004	60.000004	62.000004	58.000004	40.62649	48.936	1862000	2208000	1462000	480000	999000	3218504
4347	1	61.000004	61.000004	63.000004	58.000004	40.65974	48.962	1939000	2208000	1462000	535000	999000	3201920
4352	1	60.000004	60.000004	62.000004	59.000004	40.686268	48.986004	1862000	2208000	1462000	480000	999000	3197388
4357	1	61.000004	60.000004	62.000004	58.000004	40.702183	49.008003	1862000	2208000	1462000	480000	999000	3190920
4363	1	60.000004	60.000004	62.000004	58.000004	40.762276	49.048004	1862000	2208000	1462000	480000	999000	3168832
4368	1	61.000004	61.000004	64.0	59.000004	40.81996	49.025	1939000	2208000	1462000	535000	999000	3163760
4373	1	61.000004	61.000004	62.000004	58.000004	40.847477	49.085003	1862000	2208000	1462000	480000	999000	3176180
4379	1	53.000004	51.000004	52.000004	52.000004	40.86399	49.228	1862000	2208000	1462000	480000	999000	3775588
4384	1	51.000004	49.000004	50.000004	51.000004	40.84731	47.806004	1939000	2208000	1462000	535000	999000	6289372
4389	1	48.000004	47.000004	47.000004	48.000004	40.75601	46.619003	2092000	2342000	1655000	585000	999000	7547172
4395	1	46.000004	46.000004	46.000004	47.000004	40.67197	45.375004	2188000	2457000	1816000	647000	999000	7540512
4400	1	46.000004	45.000004	45.000004	46.000004	40.599766	44.373	2188000	2457000	1816000	647000	999000	7567780
4405	1	45.000004	44.000004	45.000004	45.000004	40.56472	43.7	2284000	2592000	2008000	740000	999000	7553036
4410	1	45.000004	45.000004	44.000004	45.000004	40.53108	43.193	2400000	2707000	2303000	833000	999000	7558900
4416	1	45.000004	44.000004	44.000004	45.000004	40.487804	42.853	2534000	2707000	2396000	963000	999000	7551920
4421	1	44.000004	43.000004	44.000004	45.000004	40.446255	42.479004	2534000	2707000	2396000	963000	999000	7555752
4426	1	44.000004	43.000004	44.000004	44.000004	40.293816	42.225002	2688000	2937000	2770000	1198000	999000	7550060
4431	1	44.000004	43.000004	43.000004	44.000004	40.147472	42.032	2841000	3168000	3277000	1345000	999000	7528752
4437	1	44.000004	42.000004	43.000004	44.000004	39.994785	41.886	2937000	3168000	3424000	1561000	999000	7534576
4442	1	44.000004	43.000004	44.000004	44.000004	39.848213	41.710003	2937000	3168000	3424000	1561000	999000	7576884
4447	1	43.000004	42.000004	43.000004	44.000004	39.712368	41.556004	3052000	3398000	3798000	1853000	999000	7574152
4453	1	44.000004	42.000004	43.000004	44.000004	39.581963	41.452003	3052000	3398000	3798000	1853000	999000	7544044
4458	1	44.000004	42.000004	43.000004	44.000004	39.51256	41.352	3052000	3782000	5471000	1853000	999000	7531740
4463	1	43.000004	42.000004	43.000004	44.000004	39.47092	41.233	3052000	3782000	5471000	1853000	999000	7507732
4469	1	43.000004	42.000004	43.000004	44.000004	39.39704	41.118004	3052000	3782000	5471000	1853000	999000	7483272
4474	1	44.000004	42.000004	43.000004	44.000004	39.32612	41.038002	3052000	3782000	5471000	1853000	999000	7482772
4479	1	43.000004	43.000004	43.000004	44.000004	39.25644	41.005	3052000	3782000	5471000	1853000	999000	7465912
4485	1	43.000004	42.000004	42.000004	43.000004	39.18955	40.942	3052000	3782000	5471000	1853000	999000	7551780
4490	1	43.000004	42.000004	43.000004	43.000004	39.11996	40.852	3052000	3782000	5471000	1853000	999000	7521164
4495	1	43.000004	42.000004	42.000004	43.000004	39.09491	40.792004	3052000	3782000	5471000	1853000	999000	7515164
4500	1	43.000004	41.000004	42.000004	43.000004	39.076416	40.683002	3052000	3782000	5471000	1853000	999000	7523736
4506	1	43.000004	41.000004	42.000004	43.000004	39.038845	40.608	3052000	3782000	5471000	1853000	999000	7523288
4511	1	43.000004	41.000004	42.000004	43.000004	39.00278	40.54	3052000	3782000	5471000	1853000	999000	7546224
4516	1	43.000004	41.000004	42.000004	43.000004	38.953648	40.480003	3052000	3782000	5471000	1853000	999000	7540280
4522	1	43.000004	41.000004	42.000004	43.000004	38.91943	40.422	3052000	3782000	5471000	1853000	999000	7543816
4527	1	42.000004	41.000004	42.000004	43.000004	38.898903	40.31	3052000	3782000	5471000	1853000	999000	7541708
4532	1	43.000004	41.000004	42.000004	43.000004	38.851673	40.27	3052000	3782000	5471000	1853000	999000	7566252
4538	1	42.000004	41.000004	42.000004	43.000004	38.84105	40.24	3052000	3782000	5471000	1853000	999000	7568668
4543	1	42.000004	42.000004	42.000004	43.000004	38.83085	40.189003	3052000	3782000	5471000	1853000	999000	7569736
4548	1	42.000004	41.000004	42.000004	43.000004	38.754845	40.085003	3052000	3782000	5471000	1853000	999000	7565924
4554	1	42.000004	41.000004	42.000004	42.000004	38.70969	40.018	3052000	3782000	5471000	1853000	999000	7569840
4559	1	43.000004	41.000004	42.000004	43.000004	38.666336	39.955	3052000	3782000	5471000	1853000	999000	7555748
4564	1	42.000004	41.000004	42.000004	42.000004	38.62775	39.956	3052000	3782000	5471000	1853000	999000	7545960
4569	1	42.000004	41.000004	42.000004	42.000004	38.575546	39.903004	3052000	3782000	5471000	1853000	999000	7539848
4575	1	42.000004	41.000004	41.000004	42.000004	38.547657	39.829002	3052000	3782000	5471000	1853000	999000	7547932
4580	1	42.000004	41.000004	41.000004	42.000004	38.490513	39.786003	3052000	3782000	5471000	1853000	999000	7523572
4585	1	42.000004	41.000004	41.000004	42.000004	38.45116	39.760002	3052000	3782000	5471000	1853000	999000	7555448
4591	1	42.000004	41.000004	41.000004	42.000004	38.425724	39.705	3052000	3782000	5471000	1853000	999000	7559320
4596	1	42.000004	40.0	41.000004	42.000004	38.396744	39.643	3052000	3782000	5471000	1853000	999000	7560532
4601	1	42.000004	41.000004	41.000004	42.000004	38.368923	39.622	3052000	3782000	5471000	1853000	999000	7523444
4607	1	42.000004	40.0	41.000004	42.000004	38.32141	39.579002	3052000	3782000	5471000	1853000	999000	7532020
4612	1	42.000004	40.0	42.000004	42.000004	38.30521	39.529003	3052000	3782000	5471000	1853000	999000	7517668
4617	1	42.000004	40.0	41.000004	42.000004	38.295486	39.460003	3052000	3782000	5471000	1853000	999000	7522516
4623	1	42.000004	41.000004	41.000004	42.000004	38.29663	39.482002	3052000	3782000	5471000	1853000	999000	7568200
4628	1	42.000004	41.000004	41.000004	42.000004	38.28418	39.459003	3052000	3782000	5471000	1853000	999000	7563532
4633	1	42.000004	40.0	41.000004	42.000004	38.2763	39.415	3052000	3782000	5471000	1853000	999000	7564036
4639	1	42.000004	41.000004	41.000004	42.000004	38.20821	39.352	3052000	3782000	5471000	1853000	999000	7562544
4644	1	41.000004	40.0	41.000004	42.000004	38.16736	39.286003	3052000	3782000	5471000	1853000	999000	7561448
4649	1	42.000004	40.0	41.000004	42.000004	38.09977	39.258003	3052000	3782000	5471000	1853000	999000	7529852
4655	1	43.000004	42.000004	43.000004	43.000004	38.069145	39.276	3052000	3782000	5471000	1853000	999000	7515440
4660	1	43.000004	43.000004	46.000004	44.000004	38.039745	39.762	3052000	3782000	5471000	1853000	999000	7327756
4665	1	43.000004	42.000004	45.000004	44.000004	37.9835	40.393	3052000	3782000	5471000	1853000	999000	7218520
4671	1	43.000004	42.000004	43.000004	44.000004	37.92951	40.513	3052000	3782000	5471000	1853000	999000	7261640
4676	1	43.000004	41.000004	42.000004	43.000004	37.86548	40.485	3052000	3782000	5471000	1853000	999000	7436536
4681	1	42.000004	41.000004	42.000004	42.000004	37.80401	40.196003	3052000	3782000	5471000	1853000	999000	7393264
4687	1	42.000004	41.000004	42.000004	42.000004	37.614735	39.916	3052000	3782000	5471000	1853000	999000	7401184
4692	1	42.000004	40.0	42.000004	42.000004	37.43303	39.712	3052000	3782000	5471000	1853000	999000	7375180
4697	1	42.000004	40.0	41.000004	42.000004	37.389503	39.566	3052000	3782000	5471000	1853000	999000	7392588
4702	1	42.000004	40.0	41.000004	42.000004	37.347713	39.440002	3052000	3782000	5471000	1853000	999000	7362800
4708	1	42.000004	41.000004	42.000004	42.000004	37.416183	39.368	3052000	3782000	5471000	1853000	999000	7472072
4713	1	42.000004	40.0	41.000004	42.000004	37.481915	39.419003	3052000	3782000	5471000	1853000	999000	7462508
4718	1	42.000004	40.0	41.000004	42.000004	37.5108	39.350002	3052000	3782000	5471000	1853000	999000	7510220
4724	1	41.000004	40.0	41.000004	42.000004	37.52813	39.280003	3052000	3782000	5471000	1853000	999000	7495248
4729	1	41.000004	40.0	41.000004	42.000004	37.57519	39.179	3052000	3782000	5471000	1853000	999000	7496696
4734	1	41.000004	41.000004	41.000004	41.000004	37.548615	39.092003	3052000	3782000	5471000	1853000	999000	7492240
4740	1	42.000004	40.0	41.000004	42.000004	37.542633	39.045002	3052000	3782000	5471000	1853000	999000	7492232
4745	1	41.000004	40.0	41.000004	41.000004	37.52941	39.013	3052000	3782000	5471000	1853000	999000	7511672
4750	1	41.000004	41.000004	41.000004	41.000004	37.523144	38.946003	3052000	3782000	5471000	1853000	999000	7500792
4756	1	41.000004	40.0	41.000004	41.000004	37.49861	38.875	3052000	3782000	5471000	1853000	999000	7494136
4761	1	41.000004	41.000004	40.0	41.000004	37.476418	38.809002	3052000	3782000	5471000	1853000	999000	7513188
4766	1	41.000004	40.0	41.000004	41.000004	37.462193	38.766003	3052000	3782000	5471000	1853000	999000	7517316
4771	1	41.000004	39.0	40.0	41.000004	37.448536	38.692	3052000	3782000	5471000	1853000	999000	7506564
4777	1	41.000004	39.0	40.0	41.000004	37.40831	38.648003	3052000	3782000	5471000	1853000	999000	7503812
4782	1	41.000004	40.0	40.0	41.000004	37.372475	38.668003	3052000	3782000	5471000	1853000	999000	7552584
4787	1	41.000004	39.0	40.0	41.000004	37.338074	38.675003	3052000	3782000	5471000	1853000	999000	7552716
4793	1	41.000004	39.0	40.0	41.000004	37.284374	38.618	3052000	3782000	5471000	1853000	999000	7550900
4798	1	42.000004	40.0	41.000004	41.000004	37.23282	38.609	3052000	3782000	5471000	1853000	999000	7543252
4803	1	41.000004	40.0	41.000004	41.000004	37.207745	38.698	3052000	3782000	5471000	1853000	999000	7483456
4808	1	41.000004	40.0	40.0	41.000004	37.183674	38.732002	3052000	3782000	5471000	1853000	999000	7480340
4814	1	41.000004	39.0	40.0	41.000004	37.196136	38.698	3052000	3782000	5471000	1853000	999000	7482416
4819	1	41.000004	39.0	40.0	41.000004	37.208096	38.552002	3052000	3782000	5471000	1853000	999000	7479052
4824	1	41.000004	39.0	40.0	41.000004	37.152824	38.462	3052000	3782000	5471000	1853000	999000	7479072
4830	1	41.000004	39.0	40.0	41.000004	37.053356	38.409	3052000	3782000	5471000	1853000	999000	7451572
4835	0	41.000004	40.0	40.0	41.000004	36.993168	38.699	3052000	3782000	5471000	1853000	999000	7423672
4841	0	41.000004	40.0	41.000004	42.000004	36.935387	38.795002	3052000	3782000	5471000	1853000	999000	7461076
4846	0	43.000004	42.000004	44.000004	45.000004	36.91151	39.263	3052000	3782000	5471000	1853000	999000	7358508
4851	0	44.000004	43.000004	46.000004	46.000004	36.85713	39.652	3052000	3782000	5471000	1853000	999000	7208352
4856	0	56.000004	49.000004	49.000004	48.000004	36.827717	40.175003	3052000	3782000	5471000	1853000	999000	7089424
4861	0	51.000004	48.000004	48.000004	48.000004	36.671425	41.608	3052000	3782000	5471000	1853000	999000	6994824
4867	0	50.000004	48.000004	49.000004	48.000004	36.63626	42.423	3052000	3782000	5471000	1853000	999000	7013016
4872	0	61.000004	54.000004	52.000004	50.000004	36.594303	43.500004	3052000	3782000	5471000	1853000	999000	6958584
4877	0	57.000004	56.000004	56.000004	52.000004	36.663475	43.948	3052000	3782000	5471000	1853000	999000	6636392
4883	0	65.0	56.000004	54.000004	54.000004	36.729877	44.516003	3052000	3782000	5471000	1853000	999000	5884356
4888	0	66.0	57.000004	55.000004	54.000004	36.73526	44.892002	3052000	3782000	5471000	1853000	999000	5206152
4893	0	67.0	57.000004	55.000004	55.000004	37.11403	45.413002	3052000	3782000	5471000	1853000	999000	4559228
4898	0	60.000004	59.000004	60.000004	56.000004	37.23004	45.679	3052000	3782000	5471000	1853000	999000	4086368
4903	0	61.000004	60.000004	60.000004	55.000004	37.501297	45.816	3052000	3782000	5471000	1853000	999000	3936184
4909	0	62.000004	61.000004	61.000004	56.000004	37.56233	45.819004	3052000	3782000	5471000	1853000	999000	3555092
4914	0	60.000004	58.000004	59.000004	55.000004	37.665005	45.866	3052000	3782000	5471000	1853000	999000	3223372
4919	0	65.0	62.000004	60.000004	59.000004	37.824703	45.943	3052000	3782000	5471000	1853000	999000	2869860
4924	0	62.000004	56.000004	55.000004	56.000004	37.97801	46.433002	3052000	3398000	3798000	1853000	999000	2281348
4929	0	63.000004	57.000004	60.000004	56.000004	38.06306	46.412003	3052000	3398000	3798000	1853000	999000	1727484
4935	0	74.0	74.0	84.00001	69.0	38.144714	46.822002	3052000	3398000	3798000	1853000	999000	1631092
4940	0	83.00001	82.00001	90.00001	74.0	38.216698	48.639004	3052000	3398000	3798000	1853000	999000	2409296
4945	0	86.00001	85.00001	91.00001	75.0	38.285805	52.576004	2937000	3168000	3424000	1561000	867000	3148932
4950	0	85.00001	82.00001	90.00001	76.0	38.620064	54.664	2841000	3168000	3277000	1345000	609000	3210660
4956	0	84.00001	81.00001	89.00001	76.0	38.92185	55.962	2841000	3168000	3277000	1345000	609000	3217408
4961	0	80.0	79.0	84.00001	73.0	39.21156	56.547	2688000	2937000	2770000	1198000	489000	3167668
4966	1	78.0	75.0	80.0	71.0	39.84647	56.569004	2534000	2707000	2396000	963000	403000	3134352
4972	1	77.0	75.0	80.0	70.0	40.25577	56.331	2400000	2707000	2303000	833000	369000	3155976
4977	1	74.0	73.0	77.0	69.0	40.415638	55.854004	2400000	2707000	2303000	833000	369000	3152924
4982	1	73.0	71.0	74.0	67.0	40.658215	55.244003	2284000	2592000	2008000	740000	318000	3245128
4987	1	71.0	68.0	71.0	65.0	40.891087	54.487003	2188000	2457000	1816000	647000	279000	3238752
4992	1	66.0	64.0	67.0	63.000004	40.999172	53.678	2092000	2342000	1655000	585000	279000	3214940
4998	1	64.0	64.0	66.0	62.000004	41.064026	52.486004	2092000	2342000	1655000	585000	279000	3206224
5003	1	62.000004	61.000004	63.000004	60.000004	41.054516	51.551003	1939000	2208000	1462000	535000	279000	3179460
5008	1	61.000004	60.000004	62.000004	59.000004	41.04539	50.583004	1862000	2208000	1462000	480000	318000	3176684
5014	1	59.000004	58.000004	60.000004	58.000004	40.97559	49.939003	1785000	2208000	1462000	388000	369000	3167100
5019	1	60.000004	59.000004	61.000004	58.000004	40.933704	49.329002	1785000	2208000	1462000	388000	369000	3173192
5024	1	59.000004	58.000004	59.000004	57.000004	40.6949	48.888	1785000	2208000	1462000	388000	403000	3225404
5029	1	59.000004	58.000004	60.000004	57.000004	40.495922	48.566	1785000	2208000	1462000	388000	489000	3186976
5035	1	59.000004	58.000004	60.000004	57.000004	40.408775	48.442	1785000	2208000	1462000	388000	609000	3196544
5040	1	59.000004	58.000004	59.000004	57.000004	40.297535	48.322002	1785000	2208000	1462000	388000	609000	3199848
5046	1	59.000004	58.000004	59.000004	57.000004	40.160633	48.235	1785000	2208000	1462000	388000	609000	3198184
5051	1	60.000004	60.000004	61.000004	57.000004	40.09329	48.149002	1785000	2208000	1462000	388000	609000	3175528
5056	1	58.000004	58.000004	59.000004	56.000004	40.06515	48.112003	1785000	2208000	1462000	388000	867000	3164740
5062	1	59.000004	58.000004	59.000004	56.000004	40.03814	48.023003	1785000	2208000	1462000	388000	867000	3195972
5067	1	59.000004	57.000004	59.000004	56.000004	40.027912	47.968002	1785000	2208000	1462000	388000	867000	3193724
5072	1	59.000004	58.000004	59.000004	56.000004	40.018093	47.926003	1785000	2208000	1462000	388000	999000	3194240
5078	1	59.000004	58.000004	60.000004	56.000004	40.01259	47.896004	1862000	2208000	1462000	480000	999000	3188452
5083	1	59.000004	58.000004	59.000004	56.000004	40.001102	47.910004	1939000	2208000	1462000	535000	999000	3170608
5088	1	59.000004	58.000004	60.000004	56.000004	39.997383	47.913002	1939000	2208000	1462000	535000	999000	3172764
5094	1	60.000004	59.000004	60.000004	57.000004	39.982132	47.932003	1939000	2208000	1462000	535000	999000	3165836
5099	1	60.000004	59.000004	61.000004	57.000004	39.9787	48.138	1939000	2208000	1462000	535000	999000	3169208
5105	1	59.000004	58.000004	60.000004	57.000004	39.97633	48.272003	1939000	2208000	1462000	535000	999000	3163308
5110	1	59.000004	59.000004	61.000004	57.000004	39.988106	48.225002	1939000	2208000	1462000	535000	999000	3154712
5115	1	60.000004	59.000004	61.000004	57.000004	39.999416	48.169003	1939000	2208000	1462000	535000	999000	3152296
5120	1	59.000004	58.000004	60.000004	57.000004	40.020355	48.108	1939000	2208000	1462000	535000	999000	3233404
5126	1	59.000004	58.000004	60.000004	57.000004	40.040604	48.103	1939000	2208000	1462000	535000	999000	3229328
5131	1	59.000004	59.000004	61.000004	57.000004	40.06004	48.099003	1939000	2208000	1462000	535000	999000	3231220
5136	1	59.000004	59.000004	60.000004	56.000004	40.073875	48.128002	1939000	2208000	1462000	535000	999000	3264064
5142	1	59.000004	59.000004	61.000004	57.000004	40.087166	48.135002	1939000	2208000	1462000	535000	999000	3154428
5147	1	60.000004	60.000004	62.000004	59.000004	40.117332	48.268	2092000	2208000	1462000	585000	999000	3219400
5152	1	60.000004	60.000004	62.000004	58.000004	40.146297	48.532	2092000	2208000	1462000	585000	999000	3153488
5158	1	60.000004	61.000004	63.000004	59.000004	40.200134	48.680004	2092000	2208000	1462000	585000	999000	3153724
5163	1	61.000004	61.000004	64.0	60.000004	40.251816	48.802002	2092000	2208000	1462000	585000	999000	3018660
5168	1	61.000004	61.000004	64.0	59.000004	40.2704	48.902	2188000	2208000	1462000	647000	999000	3101572
5173	1	61.000004	62.000004	64.0	59.000004	40.28155	49.065002	2188000	2208000	1462000	647000	999000	3144772
5178	1	61.000004	61.000004	63.000004	59.000004	40.288673	49.219	2092000	2208000	1462000	585000	999000	2992280
5183	1	60.000004	61.000004	63.000004	59.000004	40.371696	49.232002	1939000	2208000	1462000	535000	999000	3071436
5189	1	60.000004	61.000004	63.000004	59.000004	40.40397	49.196003	2092000	2208000	1462000	585000	999000	3050716
