t_s	status	BIG	BIG_MID	MID	LITTLE	skin	soc	cap_cpu2	cap_cpu7	cd_big	cd_cpu2	cd_cpu0	mem_avail_kb
4024	0	36.0	35.0	35.0	36.0	31.744072	33.105003	3052000	3782000	5471000	1853000	999000	7372012
4030	0	36.0	34.0	35.0	36.0	31.725962	33.100002	3052000	3782000	5471000	1853000	999000	7376032
4035	0	36.0	34.0	35.0	36.0	31.706396	33.093002	3052000	3782000	5471000	1853000	999000	7381268
4040	0	36.0	35.0	35.0	36.0	31.694656	33.096	3052000	3782000	5471000	1853000	999000	7378024
4046	0	35.0	35.0	35.0	36.0	31.698404	33.09	3052000	3782000	5471000	1853000	999000	7374708
4051	0	36.0	34.0	35.0	36.0	31.703552	33.089	3052000	3782000	5471000	1853000	999000	7382732
4056	0	35.0	34.0	35.0	36.0	31.717615	33.083	3052000	3782000	5471000	1853000	999000	7383132
4061	0	36.0	34.0	35.0	36.0	31.731115	33.086002	3052000	3782000	5471000	1853000	999000	7388844
4067	0	36.0	34.0	35.0	36.0	31.729868	33.099003	3052000	3782000	5471000	1853000	999000	7382628
4072	0	35.0	34.0	35.0	36.0	31.728674	33.102	3052000	3782000	5471000	1853000	999000	7380284
4077	0	35.0	34.0	35.0	36.0	31.714083	33.099003	3052000	3782000	5471000	1853000	999000	7381380
4083	0	36.0	34.0	35.0	36.0	31.700077	33.083	3052000	3782000	5471000	1853000	999000	7384336
4088	0	36.0	34.0	35.0	36.0	31.68492	33.089	3052000	3782000	5471000	1853000	999000	7382984
4093	0	36.0	34.0	35.0	36.0	31.670368	33.09	3052000	3782000	5471000	1853000	999000	7374304
4099	0	36.0	34.0	35.0	36.0	31.66545	33.088	3052000	3782000	5471000	1853000	999000	7375132
4104	0	36.0	34.0	35.0	36.0	31.662498	33.078003	3052000	3782000	5471000	1853000	999000	7371044
4109	0	36.0	34.0	36.0	36.0	31.655884	33.07	3052000	3782000	5471000	1853000	999000	7349844
4115	0	36.0	34.0	35.0	36.0	31.64954	33.100002	3052000	3782000	5471000	1853000	999000	7341236
4120	0	35.0	35.0	35.0	36.0	31.664001	33.096	3052000	3782000	5471000	1853000	999000	7344332
4125	0	36.0	34.0	35.0	36.0	31.672678	33.103	3052000	3782000	5471000	1853000	999000	7345540
4131	0	36.0	35.0	35.0	36.0	31.685717	33.126003	3052000	3782000	5471000	1853000	999000	7363780
4136	0	36.0	35.0	35.0	36.0	31.698236	33.115	3052000	3782000	5471000	1853000	999000	7358972
4142	0	36.0	34.0	35.0	36.0	31.66417	33.098003	3052000	3782000	5471000	1853000	999000	7358092
4147	0	36.0	34.0	35.0	37.0	31.660639	33.072002	3052000	3782000	5471000	1853000	999000	7365752
4152	0	36.0	34.0	35.0	36.0	31.657244	33.065002	3052000	3782000	5471000	1853000	999000	7370256
4158	0	35.0	34.0	35.0	36.0	31.644165	33.056	3052000	3782000	5471000	1853000	999000	7366960
4163	0	36.0	34.0	35.0	36.0	31.619299	33.099003	3052000	3782000	5471000	1853000	999000	7367184
4168	0	36.0	34.0	35.0	36.0	31.606142	33.155003	3052000	3782000	5471000	1853000	999000	7371316
4174	0	36.0	34.0	35.0	36.0	31.614592	33.140003	3052000	3782000	5471000	1853000	999000	7369064
4179	0	36.0	34.0	35.0	36.0	31.622705	33.11	3052000	3782000	5471000	1853000	999000	7364620
4184	0	36.0	34.0	35.0	36.0	31.6353	33.086002	3052000	3782000	5471000	1853000	999000	7361796
4189	0	35.0	34.0	35.0	36.0	31.642857	33.065002	3052000	3782000	5471000	1853000	999000	7352844
4195	0	35.0	34.0	35.0	36.0	31.674377	33.068	3052000	3782000	5471000	1853000	999000	7358236
4200	0	36.0	35.0	35.0	36.0	31.704634	33.056	3052000	3782000	5471000	1853000	999000	7379288
4205	0	36.0	34.0	35.0	36.0	31.695324	33.06	3052000	3782000	5471000	1853000	999000	7368652
4211	0	35.0	35.0	35.0	36.0	31.689735	33.053	3052000	3782000	5471000	1853000	999000	7362164
4216	0	35.0	34.0	35.0	36.0	31.66216	33.039	3052000	3782000	5471000	1853000	999000	7357364
4221	0	36.0	35.0	35.0	36.0	31.635693	33.02	3052000	3782000	5471000	1853000	999000	7358868
4227	0	36.0	35.0	35.0	36.0	31.630482	33.012	3052000	3782000	5471000	1853000	999000	7367564
4232	0	35.0	34.0	35.0	36.0	31.625479	32.998	3052000	3782000	5471000	1853000	999000	7357228
4237	0	35.0	35.0	35.0	36.0	31.608528	32.999	3052000	3782000	5471000	1853000	999000	7363540
4243	0	35.0	34.0	35.0	36.0	31.592257	32.996002	3052000	3782000	5471000	1853000	999000	7371732
4248	0	35.0	34.0	35.0	36.0	31.589268	32.99	3052000	3782000	5471000	1853000	999000	7367060
4253	0	36.0	34.0	35.0	36.0	31.586397	32.989002	3052000	3782000	5471000	1853000	999000	7357524
4259	0	35.0	34.0	35.0	36.0	31.606686	32.986	3052000	3782000	5471000	1853000	999000	7364436
4264	0	35.0	34.0	35.0	36.0	31.618856	32.980003	3052000	3782000	5471000	1853000	999000	7360856
4269	0	35.0	34.0	35.0	36.0	31.617458	32.978	3052000	3782000	5471000	1853000	999000	7355768
4275	0	35.0	34.0	35.0	36.0	31.616116	32.972	3052000	3782000	5471000	1853000	999000	7352260
4280	0	36.0	34.0	35.0	36.0	31.609423	32.959003	3052000	3782000	5471000	1853000	999000	7358696
4285	0	35.0	34.0	35.0	36.0	31.630299	32.960003	3052000	3782000	5471000	1853000	999000	7359760
4291	0	35.0	34.0	35.0	36.0	31.613228	32.962	3052000	3782000	5471000	1853000	999000	7360516
4296	0	35.0	35.0	35.0	35.0	31.602303	32.962	3052000	3782000	5471000	1853000	999000	7364224
4301	0	36.0	35.0	35.0	36.0	31.595743	32.956	3052000	3782000	5471000	1853000	999000	7361340
4307	0	35.0	34.0	35.0	36.0	31.58862	32.952	3052000	3782000	5471000	1853000	999000	7358840
4312	0	35.0	34.0	35.0	36.0	31.605263	32.948	3052000	3782000	5471000	1853000	999000	7358168
4317	0	35.0	35.0	35.0	36.0	31.616209	32.956	3052000	3782000	5471000	1853000	999000	7377500
4323	0	35.0	35.0	35.0	36.0	31.641853	32.942	3052000	3782000	5471000	1853000	999000	7382664
4328	0	35.0	34.0	35.0	36.0	31.623146	32.936	3052000	3782000	5471000	1853000	999000	7373440
4333	0	36.0	35.0	36.0	37.0	31.605185	32.969	3052000	3782000	5471000	1853000	999000	7281356
4339	0	36.0	36.0	35.0	36.0	31.58215	33.398003	3052000	3782000	5471000	1853000	999000	7210072
4344	0	36.0	34.0	35.0	36.0	31.568327	33.425003	3052000	3782000	5471000	1853000	999000	7219588
4349	0	36.0	35.0	36.0	36.0	31.55851	33.332	3052000	3782000	5471000	1853000	999000	7226268
4355	0	36.0	35.0	35.0	36.0	31.549084	33.390003	3052000	3782000	5471000	1853000	999000	7351552
4360	0	36.0	34.0	35.0	36.0	31.494377	33.34	3052000	3782000	5471000	1853000	999000	7346580
4365	0	36.0	34.0	35.0	36.0	31.461552	33.32	3052000	3782000	5471000	1853000	999000	7335676
4371	0	36.0	34.0	35.0	36.0	31.467365	33.265003	3052000	3782000	5471000	1853000	999000	7334568
4376	0	36.0	34.0	35.0	36.0	31.472946	33.176003	3052000	3782000	5471000	1853000	999000	7338868
4381	0	36.0	34.0	35.0	36.0	31.479572	33.148003	3052000	3782000	5471000	1853000	999000	7329808
4387	0	36.0	34.0	35.0	36.0	31.483545	33.103	3052000	3782000	5471000	1853000	999000	7337896
4392	0	36.0	35.0	35.0	36.0	31.516317	33.082	3052000	3782000	5471000	1853000	999000	7359224
4397	0	35.0	34.0	36.0	36.0	31.56093	33.063	3052000	3782000	5471000	1853000	999000	7349660
4402	0	36.0	34.0	35.0	36.0	31.596682	33.045002	3052000	3782000	5471000	1853000	999000	7367056
4408	0	36.0	34.0	35.0	36.0	31.587582	33.025	3052000	3782000	5471000	1853000	999000	7365696
4413	0	35.0	35.0	35.0	36.0	31.578848	33.009003	3052000	3782000	5471000	1853000	999000	7358976
4418	0	35.0	35.0	35.0	36.0	31.55825	32.992	3052000	3782000	5471000	1853000	999000	7365012
4424	0	36.0	34.0	35.0	36.0	31.559338	32.988003	3052000	3782000	5471000	1853000	999000	7366652
4429	0	36.0	34.0	35.0	36.0	31.55999	32.982002	3052000	3782000	5471000	1853000	999000	7362200
4435	0	35.0	35.0	35.0	36.0	31.570541	32.965	3052000	3782000	5471000	1853000	999000	7364404
4440	0	35.0	34.0	35.0	36.0	31.58067	32.955	3052000	3782000	5471000	1853000	999000	7362100
4445	0	35.0	34.0	35.0	36.0	31.581362	32.95	3052000	3782000	5471000	1853000	999000	7352324
4451	0	35.0	34.0	35.0	36.0	31.581776	32.943	3052000	3782000	5471000	1853000	999000	7352908
4456	0	36.0	34.0	35.0	36.0	31.573397	32.938	3052000	3782000	5471000	1853000	999000	7352580
4461	0	35.0	35.0	35.0	35.0	31.565353	32.940002	3052000	3782000	5471000	1853000	999000	7339232
4466	0	36.0	34.0	35.0	36.0	31.560072	33.095	3052000	3782000	5471000	1853000	999000	7350768
4472	0	36.0	34.0	35.0	36.0	31.556904	33.106003	3052000	3782000	5471000	1853000	999000	7388092
4477	0	40.0	38.0	39.0	39.0	31.576715	33.072002	3052000	3782000	5471000	1853000	999000	7369908
4482	0	38.0	37.0	37.0	38.0	31.595736	33.820004	3052000	3782000	5471000	1853000	999000	7231004
4488	0	39.0	37.0	39.0	40.0	31.541853	34.382	3052000	3782000	5471000	1853000	999000	7133792
4493	0	41.000004	40.0	40.0	41.000004	31.490122	34.742	3052000	3782000	5471000	1853000	999000	6958500
4498	0	48.000004	44.000004	44.000004	44.000004	31.421206	35.516003	3052000	3782000	5471000	1853000	999000	6820884
4503	0	44.000004	42.000004	45.000004	43.000004	31.379852	36.858	3052000	3782000	5471000	1853000	999000	6797652
4508	0	43.000004	42.000004	44.000004	43.000004	31.405153	37.535004	3052000	3782000	5471000	1853000	999000	6840396
4514	0	74.0	49.000004	45.000004	44.000004	31.429441	38.473003	3052000	3782000	5471000	1853000	999000	6806504
4519	0	55.000004	53.000004	53.000004	49.000004	31.512243	39.296	3052000	3782000	5471000	1853000	999000	6200616
4524	0	60.000004	51.000004	50.000004	50.000004	31.591736	40.038002	3052000	3782000	5471000	1853000	999000	5459732
4530	0	61.000004	51.000004	50.000004	50.000004	31.69956	40.379	3052000	3782000	5471000	1853000	999000	4826720
4535	0	60.000004	51.000004	50.000004	49.000004	31.764256	40.879	3052000	3782000	5471000	1853000	999000	4262932
4540	0	54.000004	52.000004	55.000004	49.000004	32.04653	40.948	3052000	3782000	5471000	1853000	999000	4037504
4546	0	55.000004	53.000004	54.000004	50.000004	32.31752	41.336002	3052000	3782000	5471000	1853000	999000	3601544
4551	0	60.000004	57.000004	57.000004	52.000004	32.57679	41.718002	3052000	3782000	5471000	1853000	999000	3135596
4556	0	69.0	56.000004	53.000004	52.000004	32.732353	42.625004	3052000	3782000	5471000	1853000	999000	2653344
4561	0	67.0	58.000004	55.000004	53.000004	33.018345	43.038002	3052000	3782000	5471000	1853000	999000	2215364
4567	0	67.0	60.000004	55.000004	54.000004	33.2929	43.785004	3052000	3782000	5471000	1853000	999000	1622032
4572	0	89.00001	84.00001	86.00001	65.0	33.55285	44.605003	3052000	3782000	5471000	1853000	999000	1171536
4578	0	94.00001	92.00001	96.00001	78.0	33.73667	47.772003	3052000	3782000	5471000	1853000	999000	1960212
4583	0	95.00001	94.00001	97.00001	80.0	33.91314	51.63	3052000	3782000	5471000	1853000	999000	2778852
4588	0	95.00001	93.00001	98.00001	81.00001	34.34647	54.598003	3052000	3782000	5471000	1853000	999000	2997364
4594	0	95.00001	94.00001	98.00001	81.00001	34.76247	56.281002	3052000	3782000	5471000	1853000	999000	2976644
4599	0	94.00001	94.00001	99.00001	82.00001	35.615116	57.367004	3052000	3782000	5471000	1853000	999000	2964488
4604	0	96.00001	95.00001	101.00001	84.00001	36.17891	58.199	3052000	3782000	5471000	1853000	999000	2869148
4610	0	95.00001	94.00001	100.00001	83.00001	36.720146	58.960003	3052000	3782000	5471000	1853000	999000	2857648
4615	0	96.00001	94.00001	100.00001	82.00001	37.62601	59.446003	3052000	3782000	5471000	1853000	999000	2992824
4620	0	93.00001	93.00001	97.00001	84.00001	38.121998	59.767002	3052000	3782000	5471000	1853000	999000	2991524
4626	0	87.00001	88.00001	93.00001	81.00001	38.2973	59.856003	2937000	3398000	3798000	1561000	867000	2904792
4631	0	85.00001	85.00001	90.00001	77.0	38.700882	59.338	2937000	3398000	3798000	1561000	867000	2880708
4636	0	85.00001	84.00001	89.00001	77.0	39.01209	58.628002	2841000	3168000	3424000	1345000	609000	2888116
4642	1	85.00001	84.00001	87.00001	76.0	39.190968	58.291004	2688000	3168000	3277000	1198000	489000	2947788
4647	1	83.00001	82.00001	85.00001	75.0	39.256283	58.078003	2534000	2937000	2770000	963000	403000	2926500
4652	1	82.00001	82.00001	84.00001	74.0	39.450993	57.631004	2534000	2937000	2770000	963000	403000	2937136
4658	1	75.0	75.0	77.0	70.0	39.503952	56.820004	2400000	2707000	2396000	833000	369000	3024248
4663	1	72.0	72.0	74.0	67.0	39.5013	55.774002	2284000	2707000	2303000	740000	318000	2997112
4669	1	69.0	69.0	71.0	66.0	39.49256	54.472004	2188000	2592000	2008000	647000	279000	3016148
4674	1	67.0	67.0	70.0	64.0	39.423428	52.827003	2188000	2457000	2008000	647000	279000	3018936
4680	1	65.0	64.0	67.0	61.000004	39.30833	51.623	2092000	2457000	1816000	585000	279000	3013660
4685	1	63.000004	62.000004	64.0	60.000004	39.218407	50.857002	1939000	2342000	1655000	535000	279000	2986664
4691	1	61.000004	61.000004	63.000004	59.000004	39.13208	49.690002	1862000	2208000	1462000	480000	279000	3028548
4696	1	60.000004	60.000004	61.000004	58.000004	39.02363	49.08	1785000	2208000	1462000	388000	318000	3001976
4701	1	60.000004	59.000004	61.000004	58.000004	38.84421	48.633003	1785000	2208000	1462000	388000	318000	2978188
4707	1	61.000004	61.000004	62.000004	60.000004	38.6588	48.31	1785000	2208000	1462000	388000	369000	2955700
4712	1	61.000004	60.000004	62.000004	59.000004	38.58618	48.175003	1785000	2208000	1462000	388000	403000	2928060
4717	1	61.000004	60.000004	62.000004	60.000004	38.495052	48.063004	1785000	2208000	1462000	388000	403000	3025236
4723	1	61.000004	60.000004	62.000004	58.000004	38.407566	47.973003	1785000	2208000	1462000	388000	403000	2998700
4728	1	60.000004	60.000004	61.000004	58.000004	38.313522	47.908	1785000	2208000	1462000	388000	489000	3000532
4734	1	61.000004	60.000004	61.000004	59.000004	38.28007	47.845	1785000	2208000	1462000	388000	489000	2970676
4739	1	61.000004	60.000004	62.000004	58.000004	38.2727	47.799004	1785000	2208000	1462000	388000	609000	2966604
4745	1	61.000004	60.000004	61.000004	58.000004	38.270473	47.689003	1785000	2208000	1462000	388000	609000	2972660
4750	1	61.000004	59.000004	61.000004	57.000004	38.269726	47.638	1785000	2208000	1462000	388000	609000	2979376
4755	1	61.000004	60.000004	62.000004	60.000004	38.26808	47.619003	1785000	2208000	1462000	388000	609000	2974372
4761	1	61.000004	60.000004	61.000004	58.000004	38.278038	47.635002	1785000	2208000	1462000	388000	867000	2983676
4766	1	61.000004	60.000004	62.000004	60.000004	38.284603	47.600002	1785000	2208000	1462000	388000	867000	2976188
4771	1	60.000004	60.000004	61.000004	59.000004	38.33486	47.558002	1785000	2208000	1462000	388000	867000	2995604
4777	1	60.000004	60.000004	61.000004	59.000004	38.360786	47.528004	1785000	2208000	1462000	388000	999000	2999824
4782	1	61.000004	60.000004	62.000004	59.000004	38.37482	47.522003	1862000	2208000	1462000	480000	999000	2997484
4787	1	62.000004	60.000004	63.000004	58.000004	38.369152	47.578003	1862000	2208000	1462000	480000	999000	2997924
4793	1	61.000004	60.000004	63.000004	59.000004	38.362457	47.676003	1862000	2208000	1462000	480000	999000	2998220
4798	1	62.000004	60.000004	63.000004	59.000004	38.380905	47.786003	1939000	2208000	1462000	535000	999000	3007620
4804	1	62.000004	61.000004	63.000004	58.000004	38.404873	47.828003	1862000	2208000	1462000	480000	999000	3011296
4809	1	60.000004	60.000004	62.000004	58.000004	38.416763	47.808002	1862000	2208000	1462000	480000	999000	3012100
4814	1	61.000004	62.000004	63.000004	61.000004	38.463512	47.870003	1862000	2208000	1462000	480000	999000	3008408
4820	1	53.000004	51.000004	52.000004	52.000004	38.51299	47.643	1862000	2208000	1462000	480000	999000	3556052
